question_text,prediction,ground_truths,generated_text,correctness,EccentricityUncertainty,PTrue_VLM,Entropy,PRelevant_VLM,LARS_BASE,llava_evqa_bm25,llava_evqa_bm25_with_context,llava_evqa_rerank,llava_evqa_rerank_with_context,llava_evqa_eva_clip,llava_evqa_eva_clip_with_context,qwen_evqa_bm25,qwen_evqa_bm25_with_context,qwen_evqa_rerank,qwen_evqa_rerank_with_context,qwen_evqa_eva_clip,qwen_evqa_eva_clip_with_context,llava_infoseek_bm25,llava_infoseek_bm25_with_context,llava_infoseek_rerank,llava_infoseek_rerank_with_context,llava_infoseek_eva_clip,llava_infoseek_eva_clip_with_context,qwen_infoseek_bm25,qwen_infoseek_bm25_with_context,qwen_infoseek_rerank,qwen_infoseek_rerank_with_context,qwen_infoseek_eva_clip,qwen_infoseek_eva_clip_with_context,Image_Perturbation
Who designed this building?,Architect,['Gabriel von Seidl'],"['Architect', 'Architect', 'Architect', 'Architect', 'Architect', 'Architect', 'Architect', 'Architect', 'Architect', 'Architect']",0,-5.551115123125783e-17,0.9910452783376488,-0.1056578733647863,0.0683171975370441,0.9725778102874756,0.0039220335893332,0.1167664751410484,0.0149247413501143,0.1764993667602539,0.7985873222351074,0.308132916688919,0.1545340120792389,0.0226928610354661,0.1313480585813522,0.1378736048936844,0.0812275037169456,0.0982202738523483,0.0007564126281067,0.2261143922805786,0.0005906535661779,0.0773506537079811,0.0008480139658786,0.0347710400819778,0.1056905463337898,0.0950327962636947,0.0448413044214248,0.3526814877986908,0.0068359128199517,0.6329096555709839,0.137451171875
What is the length in metre is the bridge in the image?,100,['237'],"['2000', '100', '50', '6', '200', '500', '500', '100', '400', '1000']",0,-8.221921916437786,0.9403596035353184,-0.6967273675277829,0.1189673432503605,0.0829417407512664,0.0026730543468147,0.0014136631507426,0.0039085121825337,0.0151732014492154,0.0364760048687458,0.0078319050371646,0.0007914862944744,0.0010245337616652,0.001202231273055,0.0009909586515277,0.0014772071735933,0.0041710324585437,0.0024307218845933,0.0218515489250421,0.00222914875485,0.0168056637048721,0.0028930560220032,0.0024416497908532,0.0017296917503699,0.0008103128056973,0.0027329428121447,0.0007895217277109,0.0025087792892009,0.0019056347664445,0.1207275390625
Who occupies this building?,Nobody,"[""art museum | Musée de l'Ile-de-France""]","['Royalty', 'Prince', 'Nobody', 'Rich', 'Royalty', 'Rich people', 'People', 'King', 'No one', 'Royals']",0,-5.200175178687469,0.9271095033977684,-1.270768618234433,0.1551626666663482,0.1579242646694183,0.0038834062870591,0.0418619252741336,0.0121089043095707,0.0174355152994394,0.053253136575222,0.0394497290253639,0.0012436026008799,0.1216153725981712,0.0099396053701639,0.0572426691651344,0.0044106659479439,0.0133136855438351,0.0006446209154091,0.0385168306529521,0.0010892613790929,0.0600331090390682,0.000661079713609,0.0031222768593579,0.0018916298868134,0.0197043810039758,0.0031308436300605,0.0067381118424236,0.0013000613544136,0.0807941779494285,0.2352294921875
What is this park named after?,Unknown,['Jean-Baptiste Angrignon'],"['No one', 'Unknown', 'None', 'John', 'Nothing', 'Unknown', 'Name', 'Wood', 'Name', 'No']",0,-3.8997287062357113,0.9110106570573324,-1.995997204290082,0.06634475147168,0.4587906897068023,0.0014090911718085,0.0019097687909379,0.0029336838051676,0.0073970076628029,0.001004141755402,0.0052258758805692,0.0014886155258864,0.0017983082216233,0.0009396578534506,0.0038101568352431,0.0009515946148894,0.0005963722942396,0.0006219809292815,0.006830321624875,0.0004805511562153,0.075469359755516,0.0005723542417399,0.0009219293133355,0.0008210571249946,0.0012320799287408,0.0008475403301417,0.0033975418191403,0.0008288025856018,0.0023657053243368,0.034027099609375
What is the immediately prior item that this town follows in a series?,Building,['Midono-juku'],"['Pain', 'Walk away', 'Prior to walking', 'Item', 'Roof', 'Tree', 'No prior item exists.', 'Next resident to pick up mail', 'Stairs', 'Shut']",0,-6.583392214537706,0.9208496559214892,-2.6056906728739184,0.1104574389603643,0.8221356272697449,0.0199954416602849,0.0012178597971796,0.0154481055215001,0.0028969335835427,0.0086002266034483,0.0031994541641324,0.2262928783893585,0.0427685603499412,0.0277740843594074,0.2435391396284103,0.0445029735565185,0.0168815087527036,0.0005711178528144,0.0017219417495653,0.0005213897675275,0.0038980334065854,0.0005547151667997,0.0009219205821864,0.0011923664715141,0.014928569085896,0.0029770529363304,0.0049429549835622,0.0018382662674412,0.0020532757043838,0.09686279296875
What is the sea level in metre of this island?,0,['3'],"['2', '2', '10', '100', '6', '200', '50', '25', '31', '10']",0,-8.221921916437784,0.7561307140053308,-1.119356489777565,0.1168943930848984,0.4913229346275329,0.0029357415623962,0.0017154269153252,0.0153348995372653,0.0654417127370834,0.0060943006537854,0.0084474310278892,0.0010103768436238,0.0380181670188903,0.0031524309888482,0.0016505726380273,0.0007238168618641,0.0097602009773254,0.000827545125503,0.0750990435481071,0.0007984920521266,0.0926044806838035,0.0015025351895019,0.0112540973350405,0.001583223696798,0.0039167171344161,0.0016035073203966,0.0015834324294701,0.0010284838499501,0.0102442549541592,0.09765625
What is the weight of a female of this bird in gram?,100,['779'],"['200', '81', '25', '75', '25', '200', '125', '31 g', '160', '30']",0,-8.221921916437784,0.8668023172909904,-1.1647105681337415,0.077868453080567,0.0926744118332862,0.0032923910766839,0.0012884978204965,0.0037747586611658,0.0108318412676453,0.0043062926270067,0.0052564674988389,0.0008296599262394,0.0011887833243235,0.0009110386017709,0.0073085976764559,0.0016866357764229,0.0080541428178548,0.0014901827089488,0.0483498685061931,0.0041153859347105,0.0135243907570838,0.0021016153041273,0.0026318505406379,0.0034057558514177,0.0011253270786255,0.0039197094738483,0.0008917480590753,0.0030708322301506,0.002356850542128,0.0275726318359375
the building in the image participated in which conflict?,World war 2,['Hussite Wars'],"['Civil war', 'American civil war', 'War', 'World war ii', 'French', 'Ww2', '700', 'None', 'World war ii', 'WW2']",0,-5.060504498748066,0.9639530908646348,-1.3881655863828686,0.0910374448711755,0.220086932182312,0.0362960845232009,0.0191989410668611,0.0255915373563766,0.062258955091238,0.0070181097835302,0.1209817305207252,0.0006277845823206,0.0010087307309731,0.0008483353303745,0.000697070849128,0.0006719102384522,0.0070972917601466,0.0037679062224924,0.0357432439923286,0.0736758261919021,0.0907129645347595,0.0078749964013695,0.0210506673902273,0.000876618316397,0.0008418429642915,0.0018014190718531,0.0008040844113565,0.0008555586100555,0.0010466943494975,0.320556640625
What is the height of this animal in metre?,3,['4'],"['2', '2.8', '2', '5 Metres', '2.5', '2.5', '125', '3', '11 meter', '3']",0,-6.73863065605347,0.895245999872891,-1.1305187570179505,0.1390869154857755,0.1754732131958007,0.00381387071684,0.0011183805763721,0.0099960826337337,0.0039201043546199,0.0153173599392175,0.0017768355319276,0.0022666167933493,0.0206863433122634,0.0062377140857279,0.0059786606580019,0.022086463868618,0.0307598803192377,0.0277304258197546,0.0146286413073539,0.0178871974349021,0.0171514116227626,0.0252062305808067,0.0140554448589682,0.0080731101334095,0.0072705997154116,0.0239937268197536,0.0011394694447517,0.012375634163618,0.0101124243810772,0.08404541015625
What is the closest upper taxonomy of this insect?,Bee,['Xylocopa'],"['Butterfly', 'Bee', 'Bee', 'Butterfly', 'Bee', 'Bee', 'Bee', 'Bee', 'Butterfly', 'Bee']",0,-2.8982753492378883,0.9800299768718232,-0.3510579256697383,0.2079801783949319,0.3927966356277466,0.0171328764408826,0.0014284458011388,0.024746436625719,0.0031394881661981,0.0323218181729316,0.003208486130461,0.0242400541901588,0.0062161502428352,0.045952271670103,0.0160953216254711,0.1412435322999954,0.0080509940162301,0.0005657066358253,0.0077267554588615,0.0004918491467833,0.0098555218428373,0.0005413145991042,0.0016087826807051,0.0008628173964098,0.004342614673078,0.0014159664278849,0.0163150765001773,0.0008653545519337,0.0911920219659805,0.48486328125
What is the location of this place?,Outside,['Istria | Dobruja'],"['Desert', 'Field', 'Grass', 'Outside', 'Hill', 'On field', 'Ruins', 'Outside', 'Outside', 'City']",0,-5.483483424063978,0.9713059531573232,-1.30829480967174,0.2002080030750823,0.319872111082077,0.0016731993528082,0.0046637523919343,0.0056112757883965,0.0051733334548771,0.0129117919132113,0.0156502593308687,0.0047531267628073,0.0065101021900773,0.0022522211074829,0.0118191167712211,0.0020689256489276,0.0542621426284313,0.0005866091232746,0.0155947199091315,0.0005256071453914,0.0384415797889232,0.000629752932582,0.0032941880635917,0.001423743320629,0.0011654560221359,0.0014296895824372,0.0010182666592299,0.0012213843874633,0.0414268784224987,0.08135986328125
What is the closest upper taxonomy of this plant?,Tree,['Calocedrus'],"['Tree', 'Tree', 'Tree', 'Tree', 'Pine', 'Tree', 'Fern', 'Tree', 'Woody', 'Cypress']",0,-4.182762673567252,0.9788045098997792,-1.0232818885706365,0.1486367305381225,0.8812825679779053,0.0244894996285438,0.0023180334828794,0.0467901937663555,0.0098176151514053,0.0520359277725219,0.0029995734803378,0.1772443801164627,0.0927245542407035,0.1369746625423431,0.1039633974432945,0.2713828086853027,0.0976417660713195,0.000575951533392,0.0019200943643227,0.0004979109507985,0.0089137088507413,0.0005734835285693,0.0009460931178182,0.0009456974221393,0.007140246219933,0.0016814594855532,0.0072818142361938,0.0013279545819386,0.0094346674159169,0.38330078125
What is the oldest age of this plant?,100,['509'],"['2 years', '50 years', '2 years', '50', '1000', '50 years', '50 years', '100', '100', '1000 years']",0,-5.343596204637399,0.930908546239702,-0.6782754971876386,0.1256545567789374,0.2022346556186676,0.0037477361038327,0.0012568370439112,0.0084928693249821,0.0062383916229009,0.0202886834740638,0.0352084226906299,0.0009979825699701,0.0019105660030618,0.0013865490909665,0.0019421310862526,0.0022096752654761,0.0021369704045355,0.0038393968716263,0.0404735133051872,0.0122795375064015,0.0246202610433101,0.0074974349699914,0.0028483218047767,0.001357061904855,0.0012380388798192,0.0029239193536341,0.0008597485139034,0.0018421927234157,0.0027179359458386,0.030731201171875
who/what operates this building?,Nobody,['English Heritage'],"['No one', 'Historical society', 'Nobody', 'People', 'No one', 'Nobody', 'No one', 'No one', 'Person', 'Historian']",0,-3.953255773369885,0.96548401598214,-1.2975966026230403,0.0809703796112545,0.5894200801849365,0.0018442018190398,0.0024749692529439,0.0071733794175088,0.0025626348797231,0.0633283704519271,0.0069513847120106,0.0019612973555922,0.0901245027780532,0.0091491229832172,0.0284850616008043,0.0070876576937735,0.0060330731794238,0.0006607868126593,0.0023441000375896,0.0012843974400311,0.0084137646481394,0.0029952456243336,0.0017760009504854,0.0064999479800462,0.2598249912261963,0.0241223108023405,0.0354415513575077,0.0271233431994915,0.0996693447232246,0.220703125
What is the architectural style of this facility?,Gothic,['Art Deco'],"['Gothic', 'Gothic', 'Medieval', 'Gothic', 'Gothic', 'Gothic', 'Gothic', 'Gothic', 'Gothic', 'Cathedral']",0,-3.162277660168379,0.9838506932648294,-0.5777339176274836,0.1766829425864073,0.7872104048728943,0.0165438875555992,0.0348261222243309,0.0652762204408645,0.0567656755447387,0.2148836702108383,0.0981228798627853,0.15316703915596,0.0501345656812191,0.1329966187477111,0.0534557998180389,0.1561058610677719,0.0918727740645408,0.0007845729705877,0.0017728892853483,0.0005530276685021,0.007065350189805,0.0006170965498313,0.0009370958432555,0.0228801425546407,0.0079977605491876,0.0026687446516007,0.0243570636957883,0.0080993240699172,0.078682005405426,0.56005859375
What is the litter size of this animal?,10,['7.6'],"['2', '2', 'Medium', '2', '1', '6', '7', '2', '7', 'Large']",0,-4.756742111616671,0.9163083505190766,-0.9385105188547944,0.195761269477906,0.0834825187921524,0.0025253824423998,0.0010871870908886,0.0032349284738302,0.0039407582953572,0.0041231848299503,0.0038788015954196,0.0006896164850331,0.0053065693937242,0.0009791748598217,0.0054580187425017,0.0008632545359432,0.0058941743336617,0.0264570638537406,0.0341799259185791,0.0405350923538208,0.0147664211690425,0.0487534925341606,0.0033945806790143,0.0015602204948663,0.0018166033551096,0.0033430815674364,0.0011601758887991,0.0019463540520519,0.0026916321367025,0.5615234375
what is the date this aircraft took the first flight?,1914,['1936 3 5'],"['2012', '1922', '1936', '1902', 'Unknown', '1553', '1914', '1903', ""50's"", '1903']",0,-8.202945261331068,0.9807630003353186,-0.9651928822160696,0.0863610297053951,0.0472788959741592,0.0021438763942569,0.0013552034506574,0.0030138273723423,0.0090522989630699,0.0423315800726413,0.0391479879617691,0.0011669190134853,0.0007093519088812,0.0010195304639637,0.0008440526435151,0.0010147503344342,0.0007004730869084,0.0107950055971741,0.0637713819742202,0.0030281129293143,0.0159562695771455,0.0330587215721607,0.026428835466504,0.0016428953967988,0.0039300913922488,0.0021873344667255,0.0009274220792576,0.0036718144547194,0.0019177511567249,0.1728515625
What is the maximum weight of a male of this animal in kilogram?,100,['17'],"['200 kg', '100', '50', '6', '200', '50', '250', '15', '160', '20']",0,-8.222396892661333,0.9535662392977512,-1.0194162443070671,0.2164764664387141,0.07764932513237,0.0040694223716855,0.0013660443946719,0.0041441707871854,0.0094293747097253,0.0338957756757736,0.0080294460058212,0.0007812011172063,0.0014852314488962,0.0009510059026069,0.0020057191140949,0.0012036658590659,0.0084610059857368,0.0185966286808252,0.0494687408208847,0.0103547209873795,0.0175216123461723,0.0196455232799053,0.0033279669005423,0.0037682356778532,0.0011280929902568,0.0044947299174964,0.0009801478590816,0.0106762778013944,0.0019596356432884,0.054443359375
What is the closest upper taxonomy of this insect?,Beetle,['Silpha'],"['Butterfly', 'Order', 'Beetle', 'Butterfly', 'Order', 'Arthapod', 'Family', 'Beetle', 'Beetle', 'Insect']",0,-5.101196728958776,0.9606639536098835,-0.9882411746145228,0.1520130262947911,0.2769041657447815,0.0062546622939407,0.0019041588529944,0.0273287184536457,0.0034338275436311,0.0085522839799523,0.0032559931278228,0.0016333122039213,0.010066932067275,0.0033092675730586,0.0256441179662942,0.0097282920032739,0.0166879259049892,0.0005585251492448,0.0328224226832389,0.0004900158965028,0.1351180225610733,0.0005714576109312,0.0039259735494852,0.0008818035712465,0.0030226486269384,0.0013360700104385,0.0257813613861799,0.0008911212207749,0.1069239377975463,0.1748046875
what is the date this vehicle took the first flight?,1903,['2001 3 31'],"['2002', '1927', '1903', '1903', 'Unknown', '25 MAY 1914', '1980', '1500', '1903', '1903']",0,-6.643252890375898,0.9878671723140005,-0.7216117167838313,0.0583207766107215,0.0566079877316951,0.0037716759834438,0.0073680751956999,0.0074329017661511,0.0925753936171531,0.1208767667412757,0.2058352082967758,0.0033489572815597,0.0016202835831791,0.0035356529988348,0.0010739307617768,0.0353355929255485,0.0098695522174239,0.0091290222480893,0.1122981607913971,0.0013005852233618,0.0269330292940139,0.0170336570590734,0.0217084176838397,0.0026322046760469,0.0075017679482698,0.0045875268988311,0.0013163258554413,0.0069741904735565,0.0037871359381824,0.2113037109375
What is the length of this bridge in metre?,100,['625'],"['2000', '10', '100', '6', '500', '50', '25', '30', '10', '30']",0,-8.221921916437784,0.945510511603742,-0.9036846764137348,0.0592391952053363,0.0571256056427955,0.0029116964433342,0.0014524733414873,0.0031455620191991,0.0062172524631023,0.0056013106368482,0.0078397085890173,0.0010677583049982,0.0010838593589141,0.0014137445250526,0.0029064929112792,0.003184562548995,0.0036987224593758,0.0023508181329816,0.0330303534865379,0.0025828024372458,0.0215760581195354,0.0018089053919538,0.0038814463187009,0.0029147171881049,0.0011275857686996,0.0097723333165049,0.0008323003421537,0.0070295436307787,0.0019794511608779,0.0777587890625
Which city or region does this building locate in?,London,['Antwerp'],"['France', 'London', 'London', 'Spain', 'Paris', 'Dublin', 'London', 'Germany', 'France', 'City']",0,-5.855503807135293,0.9609571697213974,-1.571309688698966,0.1565324116108586,0.561528205871582,0.0413907803595066,0.0804796814918518,0.0217415876686573,0.0232930425554513,0.0496095269918441,0.0930972918868064,0.0369481816887855,0.1021267622709274,0.0786972120404243,0.0459759421646595,0.087099514901638,0.2790845036506653,0.0006296748761087,0.0091498801484704,0.0010927930707111,0.032595157623291,0.0006512235268019,0.0025749746710062,0.0025713131763041,0.0090892110019922,0.0113608781248331,0.0072859348729252,0.0055929929949343,0.1391855925321579,0.1224365234375
How many spans does this bridge have?,3,['63'],"['2', '2', '11', '9', '7', '2', '7', '4', '4', '5']",0,-6.825009696905188,0.936893609567424,-0.81559887213128,0.1495102053904455,0.2651425302028656,0.0039994004182517,0.0025430347304791,0.0050767962820827,0.0070865442976355,0.0018398014362901,0.0137690380215644,0.0041618822142481,0.0340136513113975,0.0030829315073788,0.0148581704124808,0.0049153659492731,0.1278319060802459,0.0052353143692016,0.1625820845365524,0.015107830055058,0.0469723343849182,0.0151130249723792,0.0726804807782173,0.0072100753895938,0.0117975883185863,0.0343384444713592,0.0192383658140897,0.0848292931914329,0.0602885521948337,0.03607177734375
How many offspring can this animal produce at the same time?,1,['3.8'],"['2', '2', '1', '2', '1', '6', '1', '2', '1', '25']",0,-4.995753273066962,0.956363986651064,-0.6556030930640797,0.0731506420049629,0.4735975563526153,0.0108062848448753,0.0073977070860564,0.014108458533883,0.02584626711905,0.1878752410411834,0.0631367713212966,0.0090967807918787,0.033207967877388,0.0107442867010831,0.0042511597275733,0.0386733897030353,0.0335942208766937,0.3274758458137512,0.1702897399663925,0.4989466965198517,0.0439710281789302,0.2976985871791839,0.0235819444060325,0.0459304526448249,0.0150343095883727,0.0828955098986625,0.0023051602765917,0.164949357509613,0.0164222996681928,0.1297607421875
On what date did this park officially open?,1909,['2008 3 22'],"['2008', 'April 12', '1909', '1962', '1909', '1931', '1962', '1962', ""'97"", '1909']",0,-5.885940050797585,0.9686418419542888,-0.8207749591014968,0.0880643483916758,0.0590947605669498,0.0027724022511392,0.0019077700562775,0.0030147586949169,0.0172018017619848,0.1793825179338455,0.0703643038868904,0.0022625571582466,0.0007976878550834,0.0012452838709577,0.0008045515278354,0.0064531513489782,0.0030923176091164,0.0042432006448507,0.0320934616029262,0.000935067248065,0.0153721095994114,0.0065624453127384,0.0069401268847286,0.0024682306684553,0.0007663548458367,0.0031804332975298,0.001194727839902,0.0024557295255362,0.0018025098834186,0.13232421875
Which city or region does this building locate in?,London,['City of London'],"['London', 'London', 'London', 'London', 'London', 'Dublin', 'London', 'London', 'Chicago', 'City']",0,-3.504676092756163,0.9893303996200996,-0.8519492739811539,0.1342820957068979,0.943149983882904,0.0422917455434799,0.1072375029325485,0.0302659999579191,0.1982835531234741,0.6759131550788879,0.5986223816871643,0.389284074306488,0.109290137887001,0.4211344718933105,0.1454330533742904,0.4100872278213501,0.2925881743431091,0.0008496827213093,0.0899618566036224,0.0034319923724979,0.0673452764749527,0.0006749011809006,0.0935602411627769,0.0358146019279956,0.0547731108963489,0.0667372271418571,0.0327746495604515,0.0506696328520774,0.2230889052152633,0.51123046875
Which city or region does this bridge locate in?,London,['Edmonton'],"['London', 'London', 'London', 'Spain', 'San francisco', 'London', 'London', 'London', 'London', 'London']",0,-3.16227766016838,0.9864738425901826,-0.6168501313973683,0.1381393684006797,0.9233952164649964,0.0707089826464653,0.122464545071125,0.0533688105642795,0.1061338633298873,0.1861524581909179,0.0841829553246498,0.2454923391342163,0.0566487275063991,0.2591799795627594,0.0945276468992233,0.2832418382167816,0.2718742489814758,0.0008609658689238,0.045249056071043,0.0037269846070557,0.0682453215122222,0.0006880970904603,0.0177603233605623,0.0147281987592577,0.0834023430943489,0.0751280635595321,0.0072793746367096,0.0431845039129257,0.16253462433815,0.380126953125
What is the closest upper taxonomy of this plant?,Family,['Veronica'],"['Berry', 'Genus', 'Flower', 'Shrub', 'Flower', 'Genus', 'Family', 'Herb', 'Plant', 'Angiosperma']",0,-7.48138324186396,0.951879901295724,-1.3079178451381934,0.1547087537774712,0.8229997158050537,0.1387455612421035,0.2329376190900802,0.0523700155317783,0.3671334981918335,0.3346228003501892,0.2464853078126907,0.1865065991878509,0.1156489923596382,0.3137941360473633,0.3169213235378265,0.3121758103370666,0.1217192709445953,0.0005782849038951,0.0022791321389377,0.0005049814935773,0.003988220822066,0.0005617501446977,0.0008452679612673,0.0009730624733492,0.000865458860062,0.0028116449248045,0.0008997035911306,0.0010023562936112,0.0006380137056112,0.3603515625
What country does this place belong to?,Usa,['Bosnia and Herzegovina'],"['United states', 'Usa', 'Spain', 'Spain', 'Ireland', 'Australia', 'Usa', 'United states', 'England', 'England']",0,-5.9761680797024646,0.9678440344026612,-1.3126608855566395,0.0704858181776592,0.8822426199913025,0.004420249722898,0.0122443782165646,0.0079566929489374,0.0192997306585311,0.0203932020813226,0.0874184742569923,0.1646374017000198,0.0277433786541223,0.1562420278787613,0.0481064543128013,0.5152084231376648,0.0127506796270608,0.0014028743607923,0.0076108020730316,0.0006830979255028,0.0057554831728339,0.0008107414469122,0.0011072873603552,0.1430980563163757,0.0798438414931297,0.2452357560396194,0.0623698271811008,0.1962222158908844,0.503567636013031,0.09857177734375
What is the height of this aircraft in metre?,20,['8.60'],"['20', '7 meters', '22', '150', '25', '20', '10', '5 story', '11.5', '35']",0,-8.07143725158495,0.9366649036953588,-1.171591727755343,0.0992069829031372,0.0495076403021812,0.0027096816338598,0.0010658005485311,0.0044751553796231,0.0060378676280379,0.0099469320848584,0.0026148874312639,0.0007659011171199,0.0029371418058872,0.0011416863417252,0.005857978016138,0.0008147831540554,0.0060043381527066,0.0063470872119069,0.0289126466959714,0.0114808529615402,0.0151815544813871,0.0101822894066572,0.0038736627902835,0.0019324070308357,0.0026982568670064,0.0033375096973031,0.0012329937890172,0.0047650285996496,0.0018054293468594,0.1041259765625
On what date did this facility officially open?,1899,['1822 11 17'],"['2012', '1852', '1756', '1900', 'Unknown', '1555', '1816', '1800', '50 years ago', '1900-06-01']",0,-7.325512802796179,0.9555762915736808,-1.1572933506336995,0.1196664637315542,0.0173655487596988,0.0017041115788742,0.0010648394236341,0.0025300316046923,0.0101218894124031,0.0013871797127649,0.0150508331134915,0.0009237758349627,0.0005793063319288,0.0007605292485095,0.0014957393286749,0.0007729384233243,0.0010609561577439,0.0118916574865579,0.0271610785275697,0.0009490783559158,0.0242610182613134,0.02100545540452,0.0041523831896483,0.0017855509649962,0.0008000733796507,0.0019781591836363,0.0009099490125663,0.0013167941942811,0.0014502413105219,0.06243896484375
In which year was this town first mentioned in writing?,1180,['1254'],"['2000', '1152', '1756', '770', '997', '551', '1111', '1500', '500', '1100']",0,-8.85229245421764,0.9592870358694798,-1.2028865537534392,0.0447160905309452,0.0150200445204973,0.002229718491435,0.0014565997989848,0.0025485076475888,0.0048418445512652,0.0010349507210776,0.0050775525160133,0.0008634058758616,0.0011827951529994,0.000771761580836,0.0016450013499706,0.0007559950463473,0.0031645887065678,0.0013583143008872,0.009394746273756,0.0007554023177362,0.0051069362089037,0.0057210982777178,0.0032597153913229,0.0014057698426768,0.0018282135715708,0.0028599288780242,0.0012340606190264,0.0012802692363038,0.0014181876322254,0.079345703125
In which year did this building officially open?,1595,['2009'],"['2002', '1852', '1736', '1700', 'Unknown', '2555', '1111', '1800', '1887', '1607']",0,-8.682704711483167,0.9547018357049152,-1.2286120704714751,0.0860243399583936,0.0133092831820249,0.0018356974469497,0.0013432775158435,0.0026290793903172,0.010566952638328,0.0020277933217585,0.026492416858673,0.0010012487182393,0.0007751789526082,0.000949217530433,0.0014776833122596,0.0010630306787788,0.0027191548142582,0.0025586099363863,0.0547186620533466,0.0008409305592067,0.0121389739215374,0.0201995708048343,0.0117597188800573,0.0031427792273461,0.0008821220253594,0.0047213616780936,0.0010840316535905,0.0032837179023772,0.0015276719350367,0.08258056640625
Which city or region does this building locate in?,New york,['Warsaw'],"['New york', 'London', 'Spain', 'Paris', 'Dublin', 'London', 'Chicago', 'Chicago', 'City', 'New york']",0,-6.734419186723164,0.9398145091270586,-1.5141646446980304,0.1019571017745837,0.2166503667831421,0.0071132574230432,0.0984571948647499,0.0221272222697734,0.1216350793838501,0.1387267708778381,0.0536502376198768,0.0068166679702699,0.0192168746143579,0.0106419576331973,0.0101055148988962,0.0060564223676919,0.0423566587269306,0.0006626092945225,0.0979580953717231,0.0005766873364336,0.0602175556123256,0.0007513532764278,0.0202555377036333,0.0033717730548232,0.0027722662780433,0.0041962261311709,0.002107192762196,0.0032627487089484,0.1210842728614807,0.052978515625
What is the length in mile is the park in the image?,1,['2'],"['2', '2', '1', '2', '1', '6', '2', '2', 'Unknown', '25']",0,-4.8578016244481965,0.9589357987820994,-0.8208377455982069,0.0922906447129342,0.2299243509769439,0.0075574629008769,0.0010684176813811,0.0155795738101005,0.0209844056516885,0.0208468083292245,0.0069892983883619,0.0028882555197924,0.0246084798127412,0.0203618463128805,0.0097192507237195,0.029978297650814,0.0149696115404367,0.0311530902981758,0.0779717937111854,0.0338742658495903,0.0504072345793247,0.0713540315628051,0.0084225302562117,0.0080624874681234,0.0120130535215139,0.0180203113704919,0.0011158005800098,0.0500412508845329,0.0149057684466242,0.18603515625
Which city or region does this building locate in?,Germany,['Kyffhäuserland | Bad Frankenhausen'],"['Germany', 'London', 'Germany', 'Spain', 'Paris', 'Naples', 'Germany', 'Germany', 'Germany', 'Germany']",0,-5.343926530685023,0.987113776907879,-1.368464462288345,0.1359977160006466,0.7171270847320557,0.0391256771981716,0.0029066065326333,0.0137400198727846,0.0021794545464217,0.0531866364181041,0.0041869017295539,0.0607990138232708,0.0835596248507499,0.1035214364528656,0.0628368034958839,0.1572268009185791,0.1063106656074523,0.0006685780826956,0.0120456106960773,0.0020185727626085,0.0105311525985598,0.000783382798545,0.0074225389398634,0.0011708077508956,0.0939944013953208,0.006655381526798,0.0150983110070228,0.0014667579671368,0.0496145151555538,0.26318359375
how many day is the egg incubation period of this bird?,21,['22'],"['21', '28', '2', '21', '6', '21', '21', '12', '23', '11']",0,-7.241293126786048,0.9736356321341704,-0.8795064238520961,0.0999850729136049,0.0723132193088531,0.0310517288744449,0.001646074000746,0.0060012969188392,0.0102232787758111,0.0495974421501159,0.0147409131750464,0.0020206649787724,0.0025531724095344,0.0038720383308827,0.0023867620620876,0.0366608649492263,0.005520116072148,0.1972209215164184,0.2023905217647552,0.0416420437395572,0.0293240509927272,0.0859559625387191,0.0115870190784335,0.0112018473446369,0.002282339381054,0.0131252668797969,0.0011585800675675,0.0183859132230281,0.0045478451065719,0.0147247314453125
What is the closest upper taxonomy of this bird?,Duck,['Tachybaptus'],"['Duck', 'Swan', 'Goose', 'Sparrow', 'Human', 'Pigeon', 'Duck', 'Pigeon', 'Pigeon', 'Stork']",0,-7.457465228938863,0.9729970121337084,-1.132145905686775,0.1608716499040375,0.4340535700321197,0.0942591056227684,0.0034778716508299,0.0271680578589439,0.0047401287592947,0.0505478009581565,0.0095395362004637,0.0370204448699951,0.0092795705422759,0.0243357885628938,0.0162443798035383,0.1327455937862396,0.0116921663284301,0.0005753641598857,0.0077431290410459,0.0005025697755627,0.0062808538787066,0.000525316921994,0.0017005992121994,0.0012883468298241,0.0330743864178657,0.0020005227997899,0.0893663987517356,0.000830442586448,0.1070346981287002,0.26171875
where is this bird originally discovered?,Africa,['Brazil'],"['Africa', 'South africa', 'Africa', 'Africa', 'Australia', 'Australia', 'Africa', 'Africa', 'Brazil', 'England']",0,-4.744563623638601,0.9864888951013036,-0.9720498050388414,0.1037651610442883,0.8373068571090698,0.0035115082282572,0.0239361263811588,0.0196966528892517,0.0532643906772136,0.0846635773777961,0.0998620390892028,0.1090082675218582,0.064247228205204,0.0696474015712738,0.2042451053857803,0.1862065643072128,0.1142488420009613,0.000642395869363,0.012437897734344,0.0007439354085363,0.0473464354872703,0.0010326682822778,0.015914911404252,0.0756450667977333,0.0218062456697225,0.286337286233902,0.019900931045413,0.0022872788831591,0.1684485524892807,0.179931640625
