question_text,prediction,ground_truths,generated_text,correctness,EccentricityUncertainty,PTrue_VLM,Entropy,PRelevant_VLM,LARS_BASE,llava_evqa_bm25,llava_evqa_bm25_with_context,llava_evqa_rerank,llava_evqa_rerank_with_context,llava_evqa_eva_clip,llava_evqa_eva_clip_with_context,qwen_evqa_bm25,qwen_evqa_bm25_with_context,qwen_evqa_rerank,qwen_evqa_rerank_with_context,qwen_evqa_eva_clip,qwen_evqa_eva_clip_with_context,llava_infoseek_bm25,llava_infoseek_bm25_with_context,llava_infoseek_rerank,llava_infoseek_rerank_with_context,llava_infoseek_eva_clip,llava_infoseek_eva_clip_with_context,qwen_infoseek_bm25,qwen_infoseek_bm25_with_context,qwen_infoseek_rerank,qwen_infoseek_rerank_with_context,qwen_infoseek_eva_clip,qwen_infoseek_eva_clip_with_context,Image_Perturbation
"What is the conservation status of this plant? (The status is assigned by the international union for conservation of nature. Choose one among Endangered,Least Concern,Critically Endangered,extinct species,extinct in the wild,Vulnerable,Near Threatened,Data Deficient)",Data Deficient,['Least Concern'],"['Data Deficient', 'Data Deficient', 'Data Deficient', 'Data Deficient', 'Data Deficient', 'Data Deficient', 'Data Deficient', 'Data Deficient', 'Data Deficient', 'Data Deficient']",0,-4.440892098500626e-16,0.9999996423721952,-0.0002751632122084,0.0003354626279025,0.9865495562553406,0.760756254196167,0.8656353950500488,0.4399740099906921,0.9629585146903992,0.436739981174469,0.8608856797218323,0.5348371863365173,0.4754782021045685,0.4672453999519348,0.5911417603492737,0.5671020746231079,0.575416088104248,0.0237209107726812,0.1110463216900825,0.0500928871333599,0.0239513423293828,0.0718122944235801,0.1339706629514694,0.0034182141534984,0.002930371556431,0.003222954692319,0.0629480630159378,0.0033706929534673,0.0029164182487875,0.00735385250300169
What country does this building belong to?,Netherlands,['Netherlands'],"[' Netherlands', 'Netherlands', 'Netherlands', 'Netherlands', ' Netherlands', 'Netherlands', 'Netherlands', ' Netherlands', 'Netherlands', ' Netherlands']",1,-0.0051019066993078,1.0,-0.3057562061846625,0.0024787521766663,0.9001592993736267,0.0113816456869244,0.0437162704765796,0.0225894469767808,0.0241450387984514,0.9516481161117554,0.1807505488395691,0.3694178164005279,0.0188463721424341,0.6987862586975098,0.025031829252839,0.923029124736786,0.1630353033542633,0.8906785845756531,0.1821642965078354,0.6800992488861084,0.0738287195563316,0.7085128426551819,0.7365171909332275,0.8372607231140137,0.6985950469970703,0.8983486294746399,0.2430560737848281,0.71393221616745,0.7678235769271851,0.9922069907188416
What is the length in millimetre is the vehicle in the image?,4700,['5113'],"['4700', '4650', '4700', '4750', '4700', '4700', '4800', '4700', '4700', '4700']",0,-3.641580583489792,0.9999251393683593,-0.4281961996247992,0.0004307425405756,0.1551177352666854,0.0360389836132526,0.0015906479675322,0.0183937773108482,0.0520428605377674,0.1143319979310035,0.2683741748332977,0.0015402956632897,0.0006159333861432,0.0010868872050195,0.0018444028683006,0.0036636856384575,0.0036991969682276,0.0097222300246357,0.0199531577527523,0.0037914214190095,0.0083857215940952,0.0397016108036041,0.0220034569501876,0.0093638086691498,0.000734613102395,0.0105361575260758,0.0010782562894746,0.0028545637615025,0.0007919306517578,0.9996615052223206
What is this bird named after?,Yellow bird,['Oriolidae'],"['Red-capped parrot', 'Red-capped parrot', 'Yellow bird with red face', 'Yellow-crested cockatoo', 'Yellow-headed parrot', 'its yellow color', 'Yellow bird with red head and black wings', 'Yellow bird with red head', 'Yellow-crowned woodpecker', 'its bright yellow plumage']",0,-4.28925582594226,0.0015034391929775,-0.7528962912204984,0.0024787521766663,0.4649227261543274,0.0033420189283788,0.0012723797699436,0.0065885758958756,0.0035446013789623,0.0030726867262274,0.002717544324696,0.0009896447882056,0.0017999893752858,0.0013429839164018,0.0007394256535917,0.001817907905206,0.0074817738495767,0.0011065528960898,0.0044313329271972,0.0014523171121254,0.0047748098149895,0.0049473517574369,0.0012299645459279,0.0009601021884009,0.0034840630833059,0.0022061152849346,0.0024592876434326,0.0011744378134608,0.0009369382751174,0.4296255111694336
Who designed this aircraft?,Supermarine,['R. J. Mitchell'],"[' Supermarine', ' Supermarine', ' Supermarine', ' R.J. Mitchell', ' Supermarine', ' R. J. Mitchell', ' Reginald Mitchell', ' Supermarine', ' Supermarine', ' Supermarine']",0,-3.6631938452656456,0.9239460814058078,-0.3637128852068038,0.0067379469990854,0.8848220109939575,0.0031218896619975,0.0015614302828907,0.0117446659132838,0.0020398176275193,0.0048216539435088,0.0084358369931578,0.0216684136539697,0.0262718126177787,0.0462704189121723,0.0211855135858058,0.1330703198909759,0.0316468849778175,0.0020538384560495,0.0023029998410493,0.0022320460993796,0.0040418840944767,0.0014044737908989,0.0031253134366124,0.0434330254793167,0.0435345135629177,0.0412868671119213,0.0068673901259899,0.0254171527922153,0.0190070066601037,0.8864871263504028
What is the closest parent taxonomy of this animal?,Mammalia,['Marmota'],"['Mammalia', 'Marmot', 'Mammalia', 'Mammalia', 'Marmot', 'Mammalia', 'Mammalia', 'Marmot', 'Marmot', 'Mammalia']",0,-3.0983866769659336,0.9999628073933224,-0.2133240963611569,0.0011708796207911,0.7661653757095337,0.4736720025539398,0.6175557374954224,0.134790763258934,0.3384509980678558,0.8318337798118591,0.5520128607749939,0.0432943552732467,0.0200394298881292,0.0303917527198791,0.0763419046998024,0.289584755897522,0.2549374401569366,0.0008687570225447,0.4146835207939148,0.000541245972272,0.2603570818901062,0.0006014499813318,0.4579440057277679,0.0008822624222375,0.0010866237571462,0.0012314644409343,0.005736893042922,0.000830553821288,0.0019654929637908,0.9676583409309387
What country does this place belong to?,Pakistan,['Pakistan'],"['Pakistan', 'Pakistan', 'Pakistan', 'Pakistan', 'Pakistan', 'Pakistan', 'Pakistan', 'Pakistan', 'Pakistan', 'Pakistan']",1,-3.8857805861880484e-16,1.0,-0.1567097455194925,0.0024787521766663,0.8173784613609314,0.0138029707595705,0.0876907110214233,0.0163801368325948,0.0405794829130172,0.8229516744613647,0.6318588256835938,0.4498254656791687,0.1703918725252151,0.6909254193305969,0.1197406128048896,0.8503511548042297,0.1675798594951629,0.7165888547897339,0.0739844962954521,0.7048668265342712,0.0548159480094909,0.640588641166687,0.8194349408149719,0.8375735878944397,0.7390373349189758,0.9003927111625671,0.9438562989234924,0.9447099566459656,0.9107345938682556,0.9985937476158142
who/what operates this building?,castle keep,['English Heritage'],"['castle keep', 'castle keep', 'castle keep', 'english heritage', 'castle keep', 'english heritage', 'english heritage', 'castle keep', 'castle keep', 'castle keep']",0,-0.0162023742909623,6.475952175842209e-07,-0.5011821872709941,0.0031827807965096,0.4674497842788696,0.0019381227903068,0.0013508544070646,0.010472391732037,0.002498121233657,0.1251537352800369,0.0116666108369827,0.0007427282980643,0.0028319396078586,0.003966951277107,0.0122824748978018,0.0008750290144234,0.0115722883492708,0.0008523688302375,0.0035874424502253,0.0009191213757731,0.0050412793643772,0.0038984147831797,0.0019237915985286,0.0009504428599029,0.0019180476665496,0.0013941454235464,0.0007941073272377,0.0016246963059529,0.0137512031942605,0.5510349273681641
Which city or region does this building locate in?,Sicily,['Syria | Al-Husn'],"[' Kastellorizo', ' Tunisia', ' Sicily', 'Cagliari', 'Rome, Italy', 'Tunis', ' Tunisia', ' Sicily', 'Cappadocia', ' Lecce']",0,-6.699099791687404,0.0475071525156794,-1.226044107160058,0.0031827807965096,0.4236506521701813,0.007844939827919,0.0144691728055477,0.0133548211306333,0.0032675007823854,0.2366387546062469,0.0079613542184233,0.0051273275166749,0.0024596529547125,0.0014712099218741,0.0031770970672369,0.0275653470307588,0.0031158199999481,0.0008313506841659,0.0037599869538098,0.0008427996654063,0.0017515177605673,0.0006709225126542,0.0051986761391162,0.000854471756611,0.0260743778198957,0.0014383003581315,0.0010127872228622,0.0007847059750929,0.071295365691185,0.2359563708305359
What is the closest upper taxonomy of this animal?,Arthropoda,['Ambigolimax'],"['Mammalia', 'Mammalia', 'Arthropoda', 'Arthropoda', 'Arthropoda', 'Arthropoda', 'Arthropoda', 'Not applicable', 'Not applicable', 'Arthropoda']",0,-4.079015466617669,0.9984981382022412,-0.4871361233301211,0.0011708796207911,0.9126824736595154,0.1479255706071853,0.0030983253382146,0.0415922254323959,0.0041039632633328,0.0397085361182689,0.0242267157882452,0.1669537872076034,0.0174644403159618,0.1829286366701126,0.0330457314848899,0.2684419751167297,0.1177625656127929,0.0008580674766562,0.0306166876107454,0.0005146192270331,0.0060347574763,0.0008580073481425,0.0020868489518761,0.0024185713846236,0.0106220049783587,0.0028150491416454,0.0258788913488388,0.0010667827446013,0.0177024789154529,0.3860657215118408
Which protected area is this mountain usually located in?,Denali National Park and Preserve,['Denali National Park and Preserve'],"['Denali National Park and Preserve', ' Denali National Park and Preserve', 'Denali National Park and Preserve', 'Denali National Park and Preserve', 'Denali National Park and Preserve', 'Denali National Park and Preserve', 'Denali National Park and Preserve', 'Denali National Park and Preserve', 'Denali National Park and Preserve', 'Denali National Park and Preserve']",1,-0.0002156642882039,1.0,-0.0825993165252254,0.0031827807965096,0.9703242182731628,0.03890036419034,0.207859918475151,0.0653438791632652,0.0049529634416103,0.7180079221725464,0.1931936293840408,0.1247719377279281,0.0068773222155869,0.064702570438385,0.0073306513950228,0.1373647153377533,0.059327021241188,0.034441091120243,0.2832926511764526,0.466785192489624,0.0322527922689914,0.6103521585464478,0.0410242117941379,0.6832924485206604,0.7779186964035034,0.8475792407989502,0.5987025499343872,0.4066522419452667,0.8254823684692383,0.977179229259491
What country does this place belong to?,Pakistan,['Pakistan'],"['Pakistan', ' Pakistan', 'Pakistan', 'Pakistan', ' Pakistan', 'Pakistan', ' Pakistan', 'Pakistan', 'Pakistan', 'Pakistan']",1,-0.000595187707658,1.0,-0.3120909437515365,0.0024787521766663,0.8173784613609314,0.0093977516517043,0.0876907110214233,0.0163801368325948,0.0080890534445643,0.8229516744613647,0.6318588256835938,0.3728137910366058,0.1703918725252151,0.4576566219329834,0.1197406128048896,0.7895987033843994,0.1675798594951629,0.7165888547897339,0.0522611625492572,0.7048668265342712,0.0548159480094909,0.640588641166687,0.7240269184112549,0.7581722140312195,0.7390373349189758,0.7445403337478638,0.9438562989234924,0.7757531404495239,0.9107345938682556,0.9986789226531982
What fields are the person in the image specialized in?,agriculture,['gardening'],"[' agriculture', ' agriculture', ' agriculture', ' agriculture', ' gardening', ' agriculture', ' agriculture', ' agriculture', ' gardening', ' agriculture']",0,-0.058735999582736,1.0,-0.5569651361704018,0.0002612585573016,0.9586158990859984,0.0260378681123256,0.0080822268500924,0.0328804031014442,0.0131185175850987,0.0166761241853237,0.0292305573821067,0.3376692235469818,0.0163106694817543,0.1981045752763748,0.1382104158401489,0.4252341687679291,0.0750125423073768,0.0800228267908096,0.0036717359907925,0.0290694311261177,0.0076796673238277,0.1861865520477295,0.002489069243893,0.1550387889146804,0.0552303418517112,0.1027167588472366,0.0147931398823857,0.0522843226790428,0.0592804662883281,0.7288461327552795
Where is the lake outflow to?,river,['Biya'],"[' river', ' river', ' river', ' river', ' river', ' river', ' river', ' river', ' river', ' river']",0,-9.43689570931383e-16,0.9959189945593696,-0.3089350463560549,0.0009118819655545,0.6945827603340149,0.0320971198379993,0.0039191567339003,0.0299276560544967,0.0063175754621624,0.0262090768665075,0.0117097459733486,0.0200193524360656,0.228688970208168,0.026244331151247,0.3105896711349487,0.048899121582508,0.2375492006540298,0.0019922251813113,0.0016933773877099,0.0012894067913293,0.0136097697541117,0.003443828318268,0.0024816922377794,0.0010312476661056,0.0994096919894218,0.0028215770144015,0.0810226202011108,0.0024330818559974,0.14772529900074,0.32191747426986694
What is the spore print color of this plant?,gray,['black'],"[' blue', ' white', ' blue', ' blue', ' blue', ' white', ' blue', ' white', ' blue', ' blue']",0,-2.8982753492378865,2.646573638909117e-09,-0.6436367405578238,0.0011708796207911,0.6881464719772339,0.0136482492089271,0.0263260100036859,0.0177523884922266,0.0203557573258876,0.0089751165360212,0.0192732010036706,0.0162486843764781,0.0619518011808395,0.0798101276159286,0.0336068533360958,0.184553861618042,0.1768430918455124,0.0449796095490455,0.0209937188774347,0.0163672138005495,0.0134311681613326,0.0392472334206104,0.0250253044068813,0.1914013028144836,0.0905675441026687,0.2174760103225708,0.0329775437712669,0.5111896395683289,0.1426142752170562,0.7019457817077637
Who is the developer of this aircraft?,Airbus,['Airbus'],"[' Airbus', ' Airbus', ' Airbus', ' Airbus', ' Airbus', ' Airbus', ' Airbus', ' Airbus', ' Airbus', ' Airbus']",1,-5.551115123125784e-16,1.0,-0.0682073235400366,0.0052475183991813,0.95261949300766,0.0042659630998969,0.0094473008066415,0.0108947716653347,0.0111801447346806,0.0639530271291732,0.0405867137014865,0.0492598414421081,0.1078287437558174,0.0262500531971454,0.2567279040813446,0.1060019582509994,0.1657485216856002,0.0035816174931824,0.0870834067463874,0.0227432698011398,0.4034565091133117,0.0442615710198879,0.0260334443300962,0.1767909228801727,0.2122241556644439,0.354653924703598,0.7212005257606506,0.5092085599899292,0.6941506862640381,0.9510217905044556
who/what operates this place?,national gallery,['Greater London Authority'],"['national gallery', ' the national gallery', 'the national gallery', 'national gallery', ' the national gallery', ' the british museum', 'government', 'government', ' the national gallery', 'government']",0,-3.942608000211223,0.9999998807907176,-0.7003576657715408,0.0024787521766663,0.6590436100959778,0.0038414564915001,0.0042194672860205,0.0161263793706893,0.028166277334094,0.0571252815425396,0.1881299465894699,0.0020602880977094,0.0116453366354107,0.0115928538143634,0.0263733025640249,0.0045863664709031,0.043848555535078,0.0156794115900993,0.0117415962740778,0.0234197434037923,0.0157016236335039,0.1668415963649749,0.0100904861465096,0.0026017581112682,0.0176122989505529,0.0138146979734301,0.0017876829952001,0.0426057241857051,0.0189432203769683,0.5527869462966919
What is the minimum weight of this animal in kilogram?,5,['8.5'],"['10', '3.5', '5', '10', '3.6', '10', '10', '3.6', '10', '3.5']",0,-5.059644256269404,0.2231301601484298,-0.5935255919893583,0.0009118819655545,0.4277943670749664,0.0066636106930673,0.0040372950024902,0.0162214133888483,0.0288864523172378,0.0047016176395118,0.0487585589289665,0.00585722271353,0.0250886213034391,0.0169042516499757,0.0186122581362724,0.016460670158267,0.0480585247278213,0.0340142101049423,0.0059072878211736,0.0842470750212669,0.0039443052373826,0.2545679211616516,0.0078354068100452,0.0315362475812435,0.0065131434239447,0.0290262214839458,0.0026839298661798,0.0913292989134788,0.0079199001193046,0.5496746897697449
what has this place crossed over?,river,['Ebro'],"['river', 'river', 'river', 'river', 'river', 'river', 'river', 'river', 'river', 'river']",0,-6.106226635438361e-16,1.0,-0.0405584424731841,0.0002612585573016,0.9837161302566528,0.1103882640600204,0.0563154518604278,0.0333746150135993,0.2166522741317749,0.5518627762794495,0.6330901384353638,0.0420626290142536,0.1194425523281097,0.0835833847522735,0.3540433049201965,0.1447971016168594,0.213181123137474,0.0077139809727668,0.0150742558762431,0.0112348953261971,0.0634817704558372,0.014994466677308,0.1096683889627456,0.0018366255098953,0.1594054996967315,0.0017248358344659,0.1891233175992965,0.0028853223193436,0.1414209306240081,0.9987348318099976
who/what operates this aircraft?,lz iut,['Air Koryo'],"['lz iut', 'lz iut', 'lz iut', 'lz iut', ' lz iut', ' lz iut', ' lz iut', 'lz iut', ' lz iut', 'lz iut']",0,-0.0036195023464879,0.0475071525156794,-0.2092142015466379,0.004086771438464,0.9707385301589966,0.0076502282172441,0.002294335514307,0.0445624515414238,0.0571192987263202,0.2580537796020508,0.3736090958118438,0.0236595086753368,0.0344294533133506,0.0838272869586944,0.1199194565415382,0.1594867408275604,0.1562978327274322,0.0220962073653936,0.012259473092854,0.0175437815487384,0.014315066859126,0.0888567492365837,0.0087110307067632,0.0030064790043979,0.1292842328548431,0.0028652888722717,0.0756512731313705,0.0012656938051804,0.0766720026731491,0.8849003911018372
Which diocese does this building belong to?,Armenian Apostolic Church,['Diocese of Syunik'],"['Armenian Apostolic Church', 'Armenian Apostolic Church', 'Armenian Apostolic Church', 'Armenian Apostolic Church', 'Armenian Apostolic Church', 'Armenian Apostolic Church', 'Armenian Apostolic Church', 'Armenian Apostolic Church', 'Armenian Apostolic Church', 'Armenian Apostolic Church']",0,-1.6653345369377348e-16,1.0,-0.0509132908835973,0.0015034391929775,0.8185118436813354,0.0144070629030466,0.0282266438007354,0.0279051214456558,0.0102173695340752,0.8208684921264648,0.0773911923170089,0.0452769063413143,0.0004291014920454,0.0274682566523551,0.0040497137233614,0.2363219261169433,0.0019835766870528,0.5902050733566284,0.0309772808104753,0.3771430850028991,0.0170149058103561,0.4545445144176483,0.056226260960102,0.0099758300930261,0.0060114599764347,0.0126410257071256,0.0011301398044452,0.0011801728978753,0.066571868956089,0.9855557084083557
What is the immediately prior item that this vehicle follows in a series?,Buick Enclave,['Buick Rainier | Buick Terraza'],"['Buick Enclave', 'Buick Enclave', 'Buick Enclave', 'Buick Enclave', 'Buick Enclave', 'Buick Enclave', 'Buick Enclave', 'Buick Enclave', 'Buick Enclave', 'Buick Enclave']",0,-7.771561172376097e-16,0.9994470218452918,-0.0786477193323662,0.0002034683690106,0.8459144830703735,0.6824000477790833,0.0219549443572759,0.2664084136486053,0.05598796159029,0.7595004439353943,0.2352533340454101,0.1403504163026809,0.0047550918534398,0.01554518006742,0.0420034304261207,0.2475648671388626,0.0154997985810041,0.0014758284669369,0.0546876788139343,0.0012196486350148,0.0774068236351013,0.0021328665316104,0.0206384118646383,0.0015519807348027,0.0759281292557716,0.0029506385326385,0.0549453869462013,0.0057339211925864,0.0754012838006019,0.9694886803627014
Who commissioned this building?,Bishop of Astorga,['Ramiro I of Asturias'],"[' Bishop of Astorga', ' Bishop of Urgell', ' King Sancho I of Castile', ' Abbot of Cluny', ' King Alfonso II of Asturias', ' Bishop of Pamplona', ' Bishop of Urgell', ' Bishop of León', ' King Sancho I of Castile', ' King Alfonso VI of León and Castile']",0,-8.221921916437784,0.4385774973263532,-0.5975978505880604,0.0024787521766663,0.1043734028935432,0.001652052742429,0.0011178666027262,0.0073235686868429,0.0017618621932342,0.0017741092015057,0.0013653400819748,0.0011655943235382,0.0002750637067947,0.0011107788886874,0.0004703330341726,0.0012141577899456,0.0002998987038154,0.0112364152446389,0.0045407870784401,0.0157109182327985,0.002574062673375,0.1641735136508941,0.0018021478317677,0.0091444160789251,0.0045947404578328,0.0037547324318438,0.0014423967804759,0.0007193697965703,0.0006522074108943,0.5917760133743286
What is the height of this animal in centimetre?,30,['53'],"['30 cm', '30', '30 cm', '30', '30', '30', '30 cm', '30 cm', '30', '30']",0,-0.0005933881402829,0.1474800303242792,-0.3489650189872691,0.0003354626279025,0.4289310574531555,0.0069208624772727,0.0016974451718851,0.0301926638931036,0.0138314422219991,0.0226979572325944,0.0482074692845344,0.0016418633749708,0.0117513770237565,0.0068120588548481,0.0033944274764508,0.0220842286944389,0.0102694416418671,0.0096273999661207,0.0165690053254365,0.0131976353004574,0.0141307553276419,0.0327357649803161,0.0054725646041333,0.0244740601629018,0.0009358494426123,0.0516070872545242,0.0017785124946385,0.0259973257780075,0.0020612324588,0.9887728691101074
What is the facet of this object?,triangle,['triangle'],"['triangle', 'triangle', 'Triangle', 'triangle', 'triangle', 'triangle', 'triangle', 'triangle', 'triangle', 'Triangle']",1,-0.0022456688674295,1.0,-0.3368545627170533,0.0046309187335332,0.8621132969856262,0.005282343365252,0.0122191617265343,0.02540123462677,0.0106200445443391,0.2212461680173874,0.2561178803443908,0.0080512147396802,0.1587952375411987,0.0210540723055601,0.2019833922386169,0.0167338177561759,0.295573353767395,0.0189710166305303,0.0017826638650149,0.0573224537074565,0.0109583362936973,0.028377553448081,0.0034004319459199,0.0027341023087501,0.1428740322589874,0.021030543372035,0.1143750920891761,0.0042694485746324,0.0136581333354115,0.8938633799552917
where do you usually find this animal?,yard,['forest'],"[' outdoors', 'outside', 'yard', ' outdoors', ' outdoors', 'outside', ' outdoors', 'yard', 'outside', 'yard']",0,-0.010110112129266,1.0,-0.7389297900677775,0.0011708796207911,0.8637087345123291,0.0150795094668865,0.0201157797127962,0.017218118533492,0.0329616293311119,0.0152478534728288,0.0948977544903755,0.0159604325890541,0.1730075478553772,0.0209993366152048,0.1576419621706009,0.0185136031359434,0.3300854563713074,0.0298606306314468,0.003002168610692,0.0359209142625331,0.0147966770455241,0.1020387783646583,0.009312137030065,0.00148892251309,0.0053611826151609,0.0058035776019096,0.0174234546720981,0.0167753491550683,0.0429025664925575,0.8079066276550293
What is the length of this aircraft in metre?,37.5,['34.35'],"['37.8', '36.4', '34.8', '34.7', '40.37', '40.2', '41.38', '38.5', '33.8', '34.8']",0,-8.854377448471462,1.855391362615978e-07,-1.185164181900521,0.0005530843701478,0.035507895052433,0.0023660315200686,0.0011303927749395,0.0031886266078799,0.002531862584874,0.0013931021094322,0.0051228026859462,0.0007239521364681,0.0003179170889779,0.000740565592423,0.0004943347885273,0.0007190905162133,0.0003377061220817,0.0116942273452878,0.0117253782227635,0.0090349717065691,0.0299536660313606,0.0209523402154445,0.0123087773099541,0.0024034415837377,0.0010271760402247,0.0028616630006581,0.0008901406545192,0.0015020387945696,0.0013151559978723,0.2821778655052185
What is the source of energy of this item?,Electricity,['electricity'],"['Battery', 'Battery', 'Battery', 'Battery', 'Battery', 'Electricity', 'Battery', 'Battery', 'Battery', 'Battery']",1,-1.8973665961010284,0.0052475183991813,-0.2800699489952725,0.0019304541362277,0.932106912136078,0.053273394703865,0.0528620854020118,0.0325390771031379,0.1500283926725387,0.1684244126081466,0.199309304356575,0.0374743491411209,0.0443697571754455,0.0643160939216613,0.1991031616926193,0.0880238488316536,0.3273064792156219,0.129680797457695,0.0134311420843005,0.1069828495383262,0.0318325608968734,0.2584559023380279,0.0126421507447958,0.0541222877800464,0.1648193299770355,0.0330704301595687,0.047938086092472,0.1072726249694824,0.0816231220960617,0.7791961431503296
Who is the architect of this building?,Unknown,['Rajendravarman II'],"[' Unknown', ' unknown', ' Unknown', 'Unknown', 'Khmer', 'Unknown', ' unknown', ' unknown', ' Unknown', ' unknown']",0,-1.8938830933523063,0.9999963045188522,-0.8164258472427415,0.0019304541362277,0.7234367728233337,0.0020385016687214,0.1210301890969276,0.0107225347310304,0.0229364223778247,0.0141095127910375,0.0931517332792282,0.0011331447167322,0.0014118017861619,0.0015612274874001,0.0084756081923842,0.0020140507258474,0.0029913752805441,0.000848845927976,0.0676378533244133,0.000989043386653,0.0622363463044166,0.0063978680409491,0.016801543533802,0.0013255967060104,0.0012518232688307,0.0010117451893165,0.0037861806340515,0.0009110724786296,0.0013527940027415,0.26460984349250793
Which diocese does this building belong to?,Diocese of Nueva Caceres,['Diocese of Bayombong'],"['Diocese of Nueva Caceres', ' Diocese of Nueva Caceres', ' Diocese of San Jose de Buenavista', 'Diocese of Nueva Caceres', ' Diocese of Nueva Caceres', 'Diocese of Nueva Caceres', ' Diocese of Nueva Caceres', 'Diocese of Nueva Caceres', ' Diocese of Nueva Caceres', 'None.']",0,-3.16227425717218,1.0,-0.4020170619463655,0.0015034391929775,0.1474798023700714,0.0096996370702981,0.0053977402858436,0.017447143793106,0.0042647016234695,0.2700873613357544,0.0102037796750664,0.0012270923471078,0.0003304877900518,0.0014351644786074,0.0004465373058337,0.0023856428451836,0.0017614075914025,0.436596006155014,0.0883709490299224,0.2385486662387848,0.0155055047944188,0.650067150592804,0.1025703027844429,0.0017179161077365,0.0158149637281894,0.0025287601165473,0.0021392218768596,0.0007040911586955,0.0025674405042082,0.487543523311615
Which city or region does this lake locate in?,Scotland,['Cumbria'],"['England', 'Scotland', ' Scotland', 'England', ' Lake Windermere is located in the Lake District, Cumbria, England.', ' Lake District', ' Scotland', 'England', ' England', ' Lake District']",0,-2.8725865507138053,5.905303998944038e-10,-1.0319920588376172,0.0019304541362277,0.6399313807487488,0.0405707769095897,0.0042711212299764,0.0427546389400959,0.0026698526926338,0.0524644441902637,0.0042829848825931,0.0272266380488872,0.1141056567430496,0.0662476420402526,0.0891696140170097,0.114698901772499,0.3000673055648803,0.0009929626248776,0.0028830899391323,0.0007802574546076,0.0148437209427356,0.0011618863791227,0.0013381093740463,0.0018402490532025,0.0234132595360279,0.0022997150663286,0.0052501978352665,0.0011999341659247,0.0021257207263261,0.27276337146759033
Which company manufactures this aircraft?,Bombardier,['Fokker'],"['Embraer', 'Bombardier', 'Embraer', 'Airbus', 'Embraer', 'Bombardier', 'Airbus', 'Embraer', 'Airbus', 'Airbus']",0,-4.363297741033286,0.9999898672617248,-0.4221996834266633,0.0019304541362277,0.891886293888092,0.0159269236028194,0.0133084757253527,0.0269244518131017,0.0052034063264727,0.6362528204917908,0.0304213352501392,0.1133010685443878,0.0224810279905796,0.1606132388114929,0.0896647348999977,0.4085552990436554,0.1667836010456085,0.0346389710903167,0.0246175583451986,0.0805485919117927,0.0393089056015014,0.1647310554981231,0.0255102775990962,0.086372472345829,0.3402715921401977,0.1577574759721756,0.4008077383041382,0.058072280138731,0.0371650531888008,0.4146978557109833
Who is the founder of the building in the image?,Swiss people,['Fraumünster abbey'],"[' Unknown', ' Swiss government', ' Roman Catholic Church', ' Roman Catholic Church', ' unknown', ' Christianity', ' Swiss government', ' Swiss Confederation', ' none', ' Christian']",0,-5.3990723882866165,8.764248219443637e-08,-1.2885703960595989,0.0019304541362277,0.6200152635574341,0.0042855232022702,0.001421048422344,0.0255038775503635,0.0055436990223824,0.0049226717092096,0.0134338457137346,0.0066971280612051,0.0012225394602864,0.0130644813179969,0.0016637865919619,0.0328770354390144,0.0010604091221466,0.0062225251458585,0.0043855709955096,0.0013750152429565,0.0035404656082391,0.0030411428306251,0.0058141518384218,0.0015384817961603,0.0038806593511253,0.0046079163439571,0.0019945474341511,0.0035776463337242,0.001712797791697,0.19764095544815063
Which city or region does this building locate in?,"Rochester, Minnesota",['Oklahoma'],"['Rochester, NY', 'Oklahoma City', 'Oklahoma City', 'Rochester', 'Reno', ' Oklahoma City', ' Oklahoma City', ' Oklahoma City', 'Oklahoma City', 'Oklahoma City']",0,-3.659694566045891,1.6052280551856114e-09,-0.5401502896209907,0.0031827807965096,0.1275830268859863,0.0037686598952859,0.0023191242944449,0.0110769448801875,0.0030443812720477,0.0201640352606773,0.0075334529392421,0.0008843859541229,0.0006901296437717,0.001153853489086,0.0005430101300589,0.0008651493117213,0.0003482441825326,0.0162122547626495,0.0116976667195558,0.1562614738941192,0.0030596985016018,0.3876809477806091,0.0028430693782866,0.0010050169657915,0.0009601830970495,0.0012616851599887,0.0007915617316029,0.000732390617486,0.0005350785213522,0.5186408758163452
What is this plant named after?,H. A. F. Schultes,['Charles Wilkins Short'],"['A. K. B. Smith', 'Dr. J. H. H. W. van der Merwe', 'P. J. O’Donnell', 'The plant is named after the genus *Corydalis*, which is a group of flowering plants', 'A. A. F. de Candolle', 'A. J. B. de Candolle', 'It is named after the genus *Coptis*.', 'C. H. B. Smith', 'A. P. H. A. C.', 'A. G. D. G. (A. G. D. G. is not a']",0,-8.895369032727967,1.2501528663867426e-09,-1.3268136638714825,0.0024787521766663,0.0276919417083263,0.0014439284568652,0.0013195655774325,0.002574787242338,0.0026553440839052,0.0008598020649515,0.0021672525908797,0.0007321648299694,0.0003072769322898,0.0007300394936464,0.0004302393062971,0.0006616665050387,0.0002643958432599,0.0009241719963029,0.0015213737497106,0.0005582095473073,0.0056128189899027,0.0010303707094863,0.0008795479661785,0.0008019505767151,0.0006648897542618,0.0011406666599214,0.0008332624565809,0.0008055446669459,0.0004914554883725,0.12347626686096191
