question_text,prediction,ground_truths,generated_text,correctness,EccentricityUncertainty,PTrue_VLM,Entropy,PRelevant_VLM,LARS_BASE,llava_evqa_bm25,llava_evqa_bm25_with_context,llava_evqa_rerank,llava_evqa_rerank_with_context,llava_evqa_eva_clip,llava_evqa_eva_clip_with_context,qwen_evqa_bm25,qwen_evqa_bm25_with_context,qwen_evqa_rerank,qwen_evqa_rerank_with_context,qwen_evqa_eva_clip,qwen_evqa_eva_clip_with_context,llava_infoseek_bm25,llava_infoseek_bm25_with_context,llava_infoseek_rerank,llava_infoseek_rerank_with_context,llava_infoseek_eva_clip,llava_infoseek_eva_clip_with_context,qwen_infoseek_bm25,qwen_infoseek_bm25_with_context,qwen_infoseek_rerank,qwen_infoseek_rerank_with_context,qwen_infoseek_eva_clip,qwen_infoseek_eva_clip_with_context,Image_Perturbation
this cathedral was saved from sinking into what?,a lake,['the ground'],"['a lake', 'the lake', 'a lake', 'a sinkhole', 'the river', ' a sinkhole', 'a lake', 'a lake', 'a lake', 'a lake']",0,-3.663159785909002,0.6792821161581865,-0.7010407980895252,0.0015034391929775,0.4373732507228851,0.1196295768022537,0.012854965403676,0.0762188807129859,0.0044364323839545,0.1720887869596481,0.0095004150643944,0.0007155481143854,0.0988994911313057,0.0011095025110989,0.0197458714246749,0.0006675931508652,0.0074449572712183,0.0105292750522494,0.0030546379275619,0.0120135629549622,0.0119456844404339,0.0086791319772601,0.0105399312451481,0.0010749875800684,0.0010904402006417,0.0014094468206167,0.0027361104730516,0.0015153007116168,0.0330550074577331,0.48393911123275757
What measurement does this bird have the largest of any north american bird?,wingspan,['wingspan'],"['wingspan', 'wingspan', 'wingspan', 'wingspan', 'wingspan', 'wingspan', 'wingspan', 'wingspan', 'wingspan', 'wingspan']",1,-4.996003610813204e-16,0.9998417025938334,-0.025181652371657,0.0005530843701478,0.962588369846344,0.8903666138648987,0.4724859297275543,0.5390322208404541,0.6194002628326416,0.8561370372772217,0.0739238858222961,0.5666745901107788,0.1329244822263717,0.3663119077682495,0.3646684885025024,0.684350848197937,0.2905670404434204,0.0041048130951821,0.0090501178056001,0.0055138003081083,0.0978412553668022,0.3321572244167328,0.0150227472186088,0.001597337424755,0.0074294456280767,0.0059951306320726,0.0388946384191513,0.0026409367565065,0.0145628368481993,0.8174670338630676
What is the roof of this building covered with?,shingles,['standing seam sheet metal'],"['shingles', 'shingles', 'shingles', 'shingles', 'shingles', 'shingles', 'shingles', 'shingles', 'shingles', 'shingles']",0,-6.661338147750939e-16,1.0,-0.0500331163111695,0.0015034391929775,0.9831961393356324,0.4267066121101379,0.1656749695539474,0.0414971485733985,0.2330638617277145,0.6205849647521973,0.0746408328413963,0.0960974693298339,0.1930888891220092,0.0946891531348228,0.2001247406005859,0.1900482177734375,0.3495123982429504,0.0051183234900236,0.0414715483784675,0.0043962919153273,0.0570320002734661,0.0326353572309017,0.0681626200675964,0.0033975390251725,0.058338813483715,0.0035913782194256,0.0731262937188148,0.0028520131018012,0.0663395524024963,0.616395890712738
In what cardinal direction would one travel from this church to reach St. Johns Memorial Garden?,south,['south'],"['south', 'South', 'South', 'South', 'south', 'South', 'South', 'South', 'south', 'South']",1,-0.001596419994211,0.9998417025938334,-0.5211839534342289,0.0019304541362277,0.6314570903778076,0.1637447029352188,0.049502607434988,0.0848865956068039,0.1090668961405754,0.0668584778904914,0.0546193867921829,0.1241979077458381,0.0466048680245876,0.1458555310964584,0.196620374917984,0.1203358769416809,0.2240639925003051,0.0120201976969838,0.0073305396363139,0.0399717576801776,0.0133755840361118,0.0461734868586063,0.0053655221126973,0.0104262856766581,0.0094308042898774,0.011421256698668,0.0040685744024813,0.0086938189342617,0.0089420396834611,0.8373786807060242
How many kilograms does the largest bell at this church weigh?,Not determinable from image.,['489'],"['1000', 'Not answerable.', '1000', '1.5 tonnes', '1000', 'Not specified.', 'Not determinable from the image.', 'Not answerable.', 'Not determinable from image.', '1000']",0,-3.9650829137745456,1.0,-0.552057141614958,0.0011708796207911,0.238984540104866,0.0148986987769603,0.0014099617255851,0.0166294071823358,0.0026282765902578,0.0050301821902394,0.0016850283136591,0.0006271207821555,0.0002309762057848,0.0007091329316608,0.0004006338131148,0.0006152985733933,0.0002751762513071,0.0027121747843921,0.0035576610825955,0.0030392971821129,0.004793704021722,0.0056628100574016,0.0022044300567358,0.0008156989933922,0.0006729791057296,0.0007146212738007,0.0008294674917124,0.0008426599670201,0.0004931281437166,0.5537407398223877
Is this garden owned or rented by the pilgrimage garden club?,No,['owned'],"['No', 'No', ' no', ' no', 'No', 'No', ' no', ' no', 'No', ' no']",0,-0.0001573147027574,0.9819759354668612,-0.5085369619770574,0.0001234098040866,0.5930519700050354,0.0054459292441606,0.0013638039818033,0.0104081816971302,0.0042802300304174,0.0014448686270043,0.0031083938665688,0.0011526044690981,0.0004281943256501,0.0074591957964003,0.0200432315468788,0.0020746635273098,0.0009694466716609,0.002240268047899,0.0032795534934848,0.0092086000367999,0.005664128344506,0.0083324247971177,0.0074579254724085,0.0008674315176904,0.0007853971910662,0.0007513661403208,0.0008855597698129,0.0008283371571451,0.0029173849616199,0.904511570930481
What is this plant related to?,Moss,['clubmosses'],"['Moss', 'moss', 'moss', 'moss', 'moss', 'moss', 'moss', 'moss', 'moss', 'moss']",0,-9.233885305670596e-05,0.2691463487291838,-0.1695580564538734,0.0052475183991813,0.93947035074234,0.0034626713022589,0.0206540320068597,0.0099790468811988,0.0463388599455356,0.2024904936552047,0.0382587313652038,0.0676962584257125,0.0218831244856119,0.0298082660883665,0.0808819532394409,0.1513252407312393,0.1798282712697982,0.0059691155329346,0.0029354428406804,0.0115283178165555,0.0165425911545753,0.005676872562617,0.0061358376406133,0.0020695116836577,0.0149588771164417,0.0361713245511055,0.0772402584552764,0.0046916785649955,0.0897841230034828,0.9428940415382385
For how many years was the kryptokloud end of this stadium sponsored?,10 years,['two'],"['10 years', '10 years', '10 years', '10 years', '12 years', '10 years', '10 years', '12 years', '10 years', '10 years']",0,-2.529822128134704,0.9999544630882284,-0.3843883635416205,0.0002034683690106,0.5961464643478394,0.0936355516314506,0.002271328587085,0.2104804813861847,0.0795687586069107,0.0519034266471862,0.0189505368471145,0.0006942879408597,0.0021945282351225,0.0007410894613713,0.0006549655809067,0.0007605089922435,0.0028914869762957,0.0151392230764031,0.0626945719122886,0.0199737474322319,0.0249896924942731,0.0310473106801509,0.015543975867331,0.0023684888146817,0.0007593561313115,0.0019606095738708,0.0010144031839445,0.0008431149763055,0.0006694547482766,0.19200384616851807
Who donated the land for this monastery?,The land was donated by a nobleman named Ștefan.,['Prince Gheorghe Ghica'],"[' The land was donated by the local nobility.', ' King Vladislav II', ' Prince Mihai of Wallachia', ' Prince Vlad Țepeș', ' The land was donated by a local nobleman named Mihai.', ' The land was donated by the local lord.', ' Prince Vlad Țepeș', ' The land was donated by a nobleman named Ștefan.', ' Prince Vladislav of Wallachia', ' Prince Vladislav I']",0,-5.932405137339747,0.0001584613251157,-0.6394114670745726,0.0011708796207911,0.261671245098114,0.0121038006618618,0.0677142441272735,0.0309170074760913,0.0095276590436697,0.0109880194067955,0.1452547907829284,0.0005893963971175,0.000233618018683,0.0006411339854821,0.000399300828576,0.0006612901925109,0.000271731725661,0.0340760834515094,0.0292390417307615,0.0281105525791645,0.0177259109914302,0.1784141957759857,0.0110790859907865,0.0008819670183584,0.0007431845297105,0.0019675705116242,0.0008207579376176,0.0008592128288,0.0006428515189327,0.13609708845615387
Who was the bishop of lincoln who founded this abbey?,Æthelberht of Lincoln,['Alexander'],"[' Æthelberht of Lincoln', ' Æthelwold', ' Æthelberht of Lincoln', ' Æthelberht of Lincoln', ' Æthelberht of Lincoln', ' Æthelberht of Lincoln', ' Æthelberht of Lincoln', ' Æthelberht of Lincoln', ' Æthelwold', ' Æthelberht of Lincoln']",0,-2.529822128134703,0.9975311288597258,-0.243648253253334,0.0024787521766663,0.8712778091430664,0.0039692143909633,0.0810366496443748,0.0350980646908283,0.1690316200256347,0.0233164317905902,0.3496029376983642,0.0010528317652642,0.0004159816016908,0.0009542547049932,0.0004960199003107,0.0011110694613307,0.0066895326599478,0.0349329784512519,0.3375716805458069,0.0503601878881454,0.1163324192166328,0.2088460624217987,0.2193309813737869,0.0021461565047502,0.0595858208835125,0.0025360784493386,0.0040645515546202,0.0009773322381079,0.0889406502246856,0.15267722308635712
When does this bird produce a shrill 'quarr'?,when it is in flight,['During a conflict'],"[' during courtship', ' in flight', "" when it's in flight"", "" when it's in flight"", ' during the breeding season', ' when it is feeding', ' in flight', ' when it is in flight', ' during courtship', ' during courtship']",0,-4.038547604978659,0.9998178647941972,-0.6917803074743589,0.0007101743888425,0.7448628544807434,0.4155332446098327,0.0097223911434412,0.1830149739980697,0.0070735709741711,0.0135791990906,0.0067624286748468,0.0005904655554331,0.0003888493229169,0.0009827821049839,0.000614084652625,0.0005870993481948,0.0002996994880959,0.0021482235752046,0.0028874783311039,0.0108955996111035,0.0021882804576307,0.0213970709592103,0.0031515185255557,0.0007892316789366,0.0006663878448307,0.0010081994114443,0.0008152953232638,0.0008927278104238,0.0004930604482069,0.5215602517127991
What type of trap was designed to catch this insect?,none,['indoor'],"[' none', ' none', ' none', ' none', ' none', 'none', 'none', 'none', 'none', 'none']",0,-0.0002568227415663,0.9994470218452918,-0.6236339248716831,0.0015034391929775,0.7997373342514038,0.003908003680408,0.0016483502695336,0.0203447993844747,0.0096240807324647,0.001232668524608,0.0040448699146509,0.0006698051001876,0.0006409352063201,0.000905840890482,0.0016409031813964,0.0006832464132457,0.0003712477337103,0.0026858451310545,0.0133975753560662,0.0154462996870279,0.1031551286578178,0.0105048855766654,0.0105472989380359,0.0009154955623671,0.0008519527036696,0.0007826519431546,0.00080090330448,0.0009068754734471,0.0006927568465471,0.49329760670661926
What color are the petals of the flowers of this plant?,yellow,['yellow'],"[' yellow', ' yellow', ' yellow', 'yellow', ' yellow', ' yellow', 'yellow', ' yellow', ' yellow', ' yellow']",1,-0.0001958243227928,1.0,-0.2974022805689742,0.0031827807965096,0.8013522028923035,0.0817665159702301,0.0352814570069313,0.059052187949419,0.045862216502428,0.189273402094841,0.0330209396779537,0.1300296783447265,0.1830122768878936,0.1574134528636932,0.0957361832261085,0.4004400074481964,0.4733952283859253,0.4904540181159973,0.037510123103857,0.1407912671566009,0.2655439972877502,0.4772659540176391,0.2438628226518631,0.0926538407802581,0.4211826920509338,0.1201774328947067,0.57675701379776,0.3344745337963104,0.5222018957138062,0.9995918273925781
What do sunbirds feed on from this plant?,nectar,['nectar'],"['nectar', 'nectar', 'nectar', 'nectar', 'nectar', 'nectar', 'nectar', 'nectar', 'nectar', 'nectar']",1,-3.3306690738754696e-16,0.9999991655353212,-0.2564780524577751,0.0067379469990854,0.8911575675010681,0.1272995173931121,0.013117684982717,0.1114704981446266,0.0125744119286537,0.2136027514934539,0.0170711427927017,0.0329695865511894,0.0444713979959487,0.02919377759099,0.0853071212768554,0.1053501144051551,0.2079655826091766,0.0022086093667894,0.0135011915117502,0.0123347351327538,0.0071748774498701,0.0492772385478019,0.0057543888688087,0.0024816521909087,0.1966345012187957,0.0184014458209276,0.083954207599163,0.0051824823021888,0.2717635929584503,0.41994255781173706
"In addition to hotels, what lodging options are available near this bird sanctuary?",None available.,['resorts'],"['Guesthouses', 'Guesthouses', 'Not specified in the image.', 'None specified.', 'Guesthouses', 'Not applicable.', 'Guesthouses', 'Guesthouses', 'Guesthouses', 'Not specified in the image.']",0,-2.912903839136972,8.764248219443637e-08,-0.4143496169093331,0.004086771438464,0.5458219647407532,0.0065109902061522,0.0043202554807066,0.0190639551728963,0.0052079763263463,0.0019170813029631,0.0029540252871811,0.0006290279561653,0.0002671237161848,0.0007350269588641,0.0004199974937364,0.0006119168247096,0.0002747672551777,0.0054432903416454,0.0050719622522592,0.0049414304085075,0.0058760833926498,0.0085482988506555,0.0047507788985967,0.0008275471627712,0.0007312318775802,0.0006880661821924,0.0008431756286881,0.0008039867389015,0.0004956618649885,0.5128546953201294
Do co2 spikes occur or not occur during sunday masses at this church?,They occur.,['occur'],"['They occur.', 'They occur.', 'They occur, as people gather indoors for mass, consuming oxygen and producing CO2.', 'They occur.', 'They occur.', 'They occur, as people gather indoors for worship.', 'They occur.', 'They occur.', 'They occur, as people gather indoors for mass, consuming oxygen and producing CO2.', 'They occur.']",0,-0.0050110919372349,1.0,-0.1911703668837994,0.0001234098040866,0.901462972164154,0.8644059896469116,0.6245025396347046,0.7763535976409912,0.7419122457504272,0.927862584590912,0.4279177188873291,0.0008043752750381,0.0002812805469147,0.0020538568496704,0.0007240127888508,0.0014550525229424,0.0004070947470609,0.0220043510198593,0.0404925607144832,0.0296694245189428,0.0321024917066097,0.1543157994747162,0.1445385068655014,0.0014314708532765,0.0009918762370944,0.0029558532405644,0.0009085001074708,0.0021269479766488,0.001564179547131,0.5082689523696899
What does this plant efficiently disperse?,seeds,['seed'],"['seeds', 'seeds', ' seeds', 'seeds', ' seeds', ' seeds', ' seeds', ' seeds', 'seeds', 'seeds']",0,-0.0004259494876761,0.9914309682153444,-0.3488310128438646,0.0086516952031206,0.93568617105484,0.3063572645187378,0.3567489683628082,0.1122953370213508,0.2492277771234512,0.4396416842937469,0.194148764014244,0.0700777396559715,0.2455445975065231,0.1541946083307266,0.3661931455135345,0.2097927331924438,0.2772453129291534,0.0047240671701729,0.00664515607059,0.0151455290615558,0.021410608664155,0.0678561478853225,0.0043553211726248,0.0011661618482321,0.008767245337367,0.0018460574792698,0.0224566608667373,0.0011992227518931,0.0248910784721374,0.08922761678695679
What type of aquatic vegetation does this bird prefer?,not applicable,['emergent'],"['not applicable', 'not applicable', 'not specified', 'not applicable', 'not specified', 'not specified', 'none', 'not applicable', 'not specified', 'not specified']",0,-0.0134075747540874,0.99998962884559,-0.5614037240544955,0.0005530843701478,0.4607034027576446,0.0102760391309857,0.003928592428565,0.0568107068538665,0.003783895401284,0.0044315787963569,0.0014552957145497,0.0006085177301429,0.0003048026992473,0.000683844089508,0.0005021361866965,0.0005956519744358,0.0003276730130892,0.0017412945162504,0.006412710994482,0.0036219041794538,0.0297041982412338,0.0148607166483998,0.0046213581226766,0.0008654564153403,0.0007388473022729,0.0007178477826528,0.0007835134747438,0.0008192038512788,0.0005086319288238,0.16863587498664856
What team calls this stadium home?,Sporting CP,['Sporting Clube de Portugal'],"['Sporting CP', 'Porto', 'Porto', 'Sporting CP', 'Porto', 'Sporting CP', ' FC Porto', ' FC Porto', 'Sporting CP', 'Porto']",0,-3.096824430337296,0.0019304541362277,-0.52697708914687,0.0067379469990854,0.4028332531452179,0.0166777521371841,0.0259589254856109,0.0323098599910736,0.0210771802812814,0.0815504491329193,0.1891886591911316,0.0041131824254989,0.0046874340623617,0.0067105432972311,0.0122975762933492,0.0272272434085607,0.0021137895528227,0.01699710637331,0.0018618867034092,0.0078761959448456,0.0032443208619952,0.0153336813673377,0.0266832206398248,0.0019739894196391,0.0213996823877096,0.0077384156174957,0.0009957359870895,0.0026130427140742,0.0031205157283693,0.7544825077056885
Is the breeding season of this bird shorter or longer than that of the house sparrow?,shorter,['longer'],"['shorter', 'shorter', 'shorter', 'shorter', 'shorter', 'shorter', 'shorter', 'shorter', 'shorter', 'shorter']",0,-5.551115123125784e-16,0.880774957955678,-0.0091362504075126,0.0003354626279025,0.9293935894966124,0.9702523946762084,0.8566697835922241,0.8658308982849121,0.4116434156894684,0.8392113447189331,0.8275282382965088,0.7628993391990662,0.4737866222858429,0.7009754180908203,0.7985920310020447,0.5224013924598694,0.3283953666687011,0.3033952116966247,0.0846834406256675,0.1304166615009308,0.1120476201176643,0.5340100526809692,0.1541257053613662,0.0269127115607261,0.0330568067729473,0.0112268785014748,0.0489468649029731,0.0737272202968597,0.0363132767379283,0.1184174120426178
How many meters above sea level does this plant occur?,1000,"['2,850']","['cannot determine', 'not enough information', 'Cannot determine from image.', '1000', 'cannot determine', 'Not enough information.', 'Not enough information.', 'Not determinable', 'Not enough information.', 'not enough information']",0,-0.0822107932630533,6.224144622907783e-11,-0.7157499603987078,0.0004307425405756,0.1569136083126068,0.005461698397994,0.0012635129969567,0.0066170603968203,0.0215863045305013,0.0032334881834685,0.0209513902664184,0.0007382730254903,0.0011590557405725,0.0008719391771592,0.0039065950550138,0.0011791408760473,0.0011212186655029,0.0012386804446578,0.013798770494759,0.0013128262944519,0.0128421802073717,0.0011002728715538,0.0026710047386586,0.0025858432054519,0.0009839531267061,0.0031887432560324,0.0013815909624099,0.0015266308328136,0.0025530606508255,0.4546040892601013
What does this herb help alleviate?,pain,['menopausal symptoms'],"['pain', 'pain', 'pain', 'pain', 'pain', 'pain', 'arthritis', 'arthritis', 'pain', 'pain']",0,-0.0131430125055497,0.9998378885076992,-0.4899076975034404,0.0142642339089992,0.6799944043159485,0.040606141090393,0.0348102524876594,0.0398335754871368,0.0063895862549543,0.3404127657413482,0.0261507779359817,0.0442708283662796,0.0302749350666999,0.1200065538287162,0.1976879090070724,0.107418455183506,0.1301579773426056,0.0032831558492034,0.0108544565737247,0.0406076088547706,0.0424149259924888,0.0524969398975372,0.0166498254984617,0.0106431432068347,0.1707060635089874,0.0215387139469385,0.0420340485870838,0.0194149892777204,0.0186758544296026,0.349592387676239
What type of agricultural fields does this plant invade?,Desert fields,['subsistence'],"['Desert fields', 'Desert fields', 'Desert fields', 'Desert fields', 'Desert fields', 'Desert fields', 'Desert fields', 'Desert fields', 'Desert fields', 'Desert fields']",0,-7.2164496600635185e-16,1.0,-0.0626214116709888,0.0019304541362277,0.9777854084968568,0.2590448260307312,0.1917804479598999,0.273441880941391,0.4190704524517059,0.5505342483520508,0.4275695383548736,0.0033317108172923,0.0010135598713532,0.0008638226427137,0.0006462244782596,0.0012483990285545,0.00179258082062,0.0634227991104126,0.0921548977494239,0.0242239646613597,0.0860769525170326,0.3459293842315674,0.0737293660640716,0.0025106680113822,0.0243167746812105,0.0046346820890903,0.0014486636500805,0.0063293594866991,0.0202113687992095,0.9786186218261719
On what date were the remains of the british navy crew moved to this cemetery?,not applicable,"['March 5, 1909']","[' not applicable', ' not applicable', ' not applicable', ' not applicable', ' not applicable', ' not applicable', ' not applicable', ' not applicable', ' not applicable', ' not applicable']",0,-3.3306690738754696e-16,0.9819759354668612,-0.0959024615179563,0.0004307425405756,0.2049863338470459,0.0042635044082999,0.0041861617937684,0.0095730973407626,0.0113491397351026,0.0009520130697637,0.0019300613785162,0.0006318002124316,0.0010876967571675,0.0011113156797364,0.0020507406443357,0.000607699912507,0.0003382907889317,0.0040634651668369,0.0017601319123059,0.0029634472448378,0.0033706850372254,0.0026685539633035,0.0051189307123422,0.0008984554442577,0.0006861880538053,0.000799699104391,0.000825748371426,0.0008070659241639,0.0005030988832004,0.9763402938842773
Which television station filmed their christmas calendar at this castle?,SVT,['SVT'],"[' SVT', 'SVT', 'SVT', 'SVT', 'SVT', 'SVT', 'SVT', 'Sveriges Television', ' SVT', 'SVT']",1,-0.0018735357865478,0.9999977350260636,-0.3492739247731784,0.0011708796207911,0.6935054063796997,0.6256111264228821,0.0928372219204902,0.3982772529125213,0.159380704164505,0.2765051424503326,0.1525426656007766,0.3117522597312927,0.0868518725037574,0.1162457689642906,0.069821573793888,0.4924891591072082,0.1373897045850753,0.0263251215219497,0.0243478436022996,0.0334733240306377,0.0291611850261688,0.0458503030240535,0.0170165635645389,0.0061102733016014,0.3204320073127746,0.0574819408357143,0.0530918166041374,0.0022020977921783,0.2428305894136428,0.8495503664016724
This lighthouse is listed on the Voyager Golden Record as a prominent structure from what planet?,Earth,['Earth'],"['Earth', 'Earth', 'Earth', 'Earth', 'Earth', 'Earth', 'Earth', 'Earth', 'Earth', 'Earth']",1,-7.2164496600635185e-16,0.9999785425580952,-0.0030067687393966,0.0031827807965096,0.9908388257026672,0.9870251417160034,0.6548522710800171,0.8137091994285583,0.968725085258484,0.9494882225990297,0.9535285234451294,0.8894543647766113,0.9569823741912842,0.8619604110717773,0.5430887937545776,0.8801928758621216,0.8779363632202148,0.5733843445777893,0.4366871416568756,0.4812440276145935,0.239461213350296,0.2787802517414093,0.6419093012809753,0.770058274269104,0.6811456084251404,0.9160450100898744,0.8880784511566162,0.8207747936248779,0.9565712809562684,0.0007032719440758228
What was first done with this plant in 1836?,It was collected.,['described'],"['It was collected.', 'It was described by botanist.', 'It was first described.', 'It was collected.', 'It was first described.', 'It was described by botanist.', 'It was collected.', 'It was collected.', 'It was first described.', 'It was collected.']",0,-3.152074776204506,0.0052475183991813,-0.3187896321165077,0.0031827807965096,0.9374735355377196,0.7173330187797546,0.4184815287590027,0.0864438042044639,0.0556951016187667,0.547867476940155,0.1317251026630401,0.000791088968981,0.0003387996403034,0.0008532717474736,0.0004363508487585,0.0006033147801645,0.0003861576551571,0.0317955650389194,0.077123075723648,0.0746567249298095,0.0897931382060051,0.2003235071897506,0.0440415628254413,0.0011741212802007,0.0016064094379544,0.0013540235813707,0.0011323257349431,0.0027348082512617,0.0016256796661764,0.22056615352630615
How many canons from durford and welbeck laid out the site of this abbey?,None.,['One'],"['None.', 'None.', 'None.', 'None.', 'None.', 'None.', 'None.', 'None.', 'None.', 'None.']",0,-1.1102230246251563e-16,0.6221280277674447,-0.1703008338809013,0.0005530843701478,0.5221990942955017,0.0046609113924205,0.0020993133075535,0.0172003414481878,0.0050113275647163,0.0018571314867585,0.0024150947574526,0.0006383367581292,0.0002625182678457,0.0007252600044012,0.0005561871803365,0.0007318021380342,0.0002912156342063,0.0067775654606521,0.0225489102303981,0.023013150319457,0.013620208017528,0.0126814823597669,0.0224916245788335,0.0010189454769715,0.0006846204050816,0.0007823652122169,0.0007880480843596,0.0010501841315999,0.0005646384088322,0.6303175687789917
How big is this park?,not big,['163-acre'],"[' not big', 'not big', 'not big', 'not big', ' not big', ' not big', ' not big', ' not big', ' not big', 'not big']",0,-0.0005238139581138,0.9398718726030456,-0.5224598159392675,0.0003354626279025,0.1430775225162506,0.0066740317270159,0.0026577129028737,0.0100279888138175,0.0046384586021304,0.001115215010941,0.0021266848780214,0.0006306938594207,0.000280920357909,0.0007072769221849,0.0005746842361986,0.0006493277614936,0.0002775912871584,0.0044347504153847,0.009790507145226,0.0034897283185273,0.0055200555361807,0.0041011325083673,0.0079618440940976,0.000826712406706,0.0006941824103705,0.0007791919051669,0.0007854328141547,0.0009213084122166,0.000514606013894,0.48420703411102295
What kind of creature is this insect?,Butterfly,['butterfly'],"['Butterfly', 'butterfly', 'butterfly', 'Butterfly', 'butterfly', 'butterfly', 'butterfly', 'butterfly', 'butterfly', 'butterfly']",1,-0.0009346603592736,1.0,-0.1720188200388847,0.0015034391929775,0.9510520100593568,0.1023399084806442,0.0020410993602126,0.1200921684503555,0.0106351869180798,0.0662787184119224,0.0382380634546279,0.329271525144577,0.7133439183235168,0.196863368153572,0.5930232405662537,0.5469310283660889,0.3314904868602752,0.0051660174503922,0.001725543057546,0.0094993775710463,0.0030654389411211,0.0555526763200759,0.0012654165038838,0.0027750728186219,0.0137019855901598,0.0045795338228344,0.0193585585802793,0.0052654105238616,0.0108577851206064,0.996414840221405
On what date did the impact score its first goal at this stadium?,2009,"['June 13, 2008']","['1998', 'April 2, 2008', 'April 2, 2009', '2019-04-13', 'June 1, 2007', 'June 14, 2014', '2012', '2014', '2013', '1983']",0,-8.855411727791507,0.0231531370016396,-0.9107363028054124,0.0002034683690106,0.0527733042836189,0.0028669484890997,0.001353943021968,0.0031221553217619,0.0212774462997913,0.0028329850174486,0.0059236125089228,0.000822669302579,0.0013547072885558,0.0008374034659937,0.0254149995744228,0.0009600593475624,0.0041167656891047,0.0018369753379374,0.0081501603126525,0.0009487103670835,0.007385557051748,0.0016785309417173,0.0036293193697929,0.0025916153099387,0.0009692549938336,0.0023101423867046,0.0010045019444078,0.0017520404653623,0.0007135144551284,0.24366337060928345
What is the common name of this butterfly?,Brown eye butterfly,['swordgrass brown'],"['Brown hairstreak', 'Brown eye butterfly', 'Brown eyespot butterfly', 'Brown eye butterfly', 'Brown eye butterfly', 'Brown butterfly', 'Brown hairstreak', 'Brown hairstreak', 'Brown hairstreak', 'Brown eye butterfly']",0,-4.252052272024319,0.9999996423721952,-0.6565146159475808,0.0019304541362277,0.647093653678894,0.0031655156053602,0.0021726782433688,0.0130105847492814,0.0065555018372833,0.0816677063703537,0.0140634952113032,0.0006788467871956,0.0004458982148207,0.001090838224627,0.0004423609934747,0.0009155414300039,0.0014402754604816,0.1418330371379852,0.0061602280475199,0.0854077264666557,0.0034912889823317,0.4777478277683258,0.0038169263862073,0.0016446843510493,0.0020133932121098,0.005122669506818,0.0015134252607822,0.0039800954982638,0.0023038217332214,0.7831739187240601
What does the soil need to retain for this plant to thrive?,Moisture,['moisture'],"['Moisture', 'moisture', 'Moisture', 'moisture', 'moisture', 'Moisture', 'Moisture', 'Moisture', 'moisture', 'moisture']",1,-0.0027748199482819,1.0,-0.1825011371827543,0.0031827807965096,0.938831865787506,0.2413352876901626,0.0630358308553695,0.2588004171848297,0.1494084298610687,0.6907738447189331,0.3055087327957153,0.1184816658496856,0.1816649138927459,0.1463622450828552,0.4131633639335632,0.2914529740810394,0.3697610199451446,0.0230167545378208,0.0794762447476387,0.0134307369589805,0.1437519341707229,0.4295836091041565,0.0481297895312309,0.0029601915739476,0.0894223526120185,0.0024839986581355,0.1005897596478462,0.0054371985606849,0.4106608927249908,1.2931272983551025
What is an example of a country where this plant is not frost hardy?,Japan,['England'],"['Japan', ' Japan', 'Japan', 'Japan', 'Japan', 'Japan', ' Japan', 'Japan', ' Japan', 'Japan']",0,-0.0004788846041669,0.9890134347445642,-0.3761669454463117,0.0005530843701478,0.6998595595359802,0.4289644360542297,0.4174349904060364,0.3989637494087219,0.2419617027044296,0.2313107401132583,0.2655962109565735,0.2864243984222412,0.2032596915960312,0.1959520578384399,0.4130894839763641,0.4432890117168426,0.1830561608076095,0.5201209783554077,0.0851718559861183,0.40512216091156,0.1707946062088012,0.5922408103942871,0.7018671035766602,0.009695497341454,0.4915251433849334,0.0463768877089023,0.5338134169578552,0.0352899245917797,0.7948672771453857,0.43600279092788696
Is the stem of this plant smooth or coated?,smooth,['coated'],"['smooth', 'smooth', 'smooth', 'smooth', 'smooth', 'smooth', 'smooth', 'smooth', 'smooth', 'smooth']",0,-6.661338147750939e-16,1.0,-0.0067753713356069,0.0019304541362277,0.967692494392395,0.9639825820922852,0.8431812524795532,0.7634221911430359,0.5393332839012146,0.8523324131965637,0.6586824059486389,0.8301278352737427,0.3775936365127563,0.6764310002326965,0.7133088707923889,0.671318531036377,0.8317016959190369,0.1450069099664688,0.2421998679637909,0.0315908938646316,0.2611748576164245,0.4875845313072204,0.5180737972259521,0.0131047321483492,0.2628862857818603,0.0177173689007759,0.392758846282959,0.0199931114912033,0.3364425897598266,0.005136209540069103
What color are the wingtips of this bird?,black,['dark'],"[' black', ' black', ' black', ' black', ' black', ' black', ' black', ' black', ' black', ' black']",0,-3.3306690738754696e-16,1.0,-0.0720105170876195,0.0009118819655545,0.8303877711296082,0.099466323852539,0.0084859374910593,0.0556104108691215,0.0033743393141776,0.088192343711853,0.0090562310069799,0.0620255246758461,0.1822807639837265,0.1716102510690689,0.0610861629247665,0.3865654468536377,0.493632435798645,0.0846415013074874,0.0127694690600037,0.0278235804289579,0.1815492659807205,0.2633517980575561,0.005230558104813,0.0776663720607757,0.4461438059806824,0.0602026209235191,0.252514898777008,0.2744896411895752,0.227590873837471,0.2606649398803711
